timestamp,revid,parentid,sock,user,page,message
2020-12-24T00:48:06+00:00,996003975,994510021,1,James135789,Jimmy Hoffa,
2020-12-03T02:22:50+00:00,992025633,992025454,1,James135789,Eddie Bernice Johnson,
2020-12-03T02:21:22+00:00,992025454,990374216,1,James135789,Eddie Bernice Johnson,
2020-12-01T05:56:13+00:00,991665617,933115044,1,James135789,Scooba,
2021-01-17T02:28:40+00:00,1000860235,1000859862,1,Andrewb127,James Nelson (cricketer),
2021-01-17T02:23:22+00:00,1000859626,940072942,1,Andrewb127,James Nelson (cricketer),Made the information more accurate.
2020-02-10T11:02:10+00:00,940072942,939989709,0,Lugnuts,James Nelson (cricketer),
2020-12-18T00:49:00+00:00,994880210,994539690,0,JJMC89 bot III,Eddie Bernice Johnson,Moving [[:Category:Armenian Genocide deniers]] to [[:Category:Deniers of the Armenian genocide]] per [[Wikipedia:Categories for discussion/Log/2020 December 10#Category:Genocide deniers]]
2021-01-03T21:08:41+00:00,998105822,997805743,0,Pvmoutside,Eddie Bernice Johnson,/* External links */
2020-12-16T02:27:35+00:00,994510021,994306251,0,Vaselineeeeeeee,Jimmy Hoffa,/* Other accounts and speculation */ clarify
2020-12-16T06:35:10+00:00,994539690,992418203,0,Love of Corey,Eddie Bernice Johnson,/* Elections */
2021-01-08T14:41:59+00:00,999106192,998570478,0,The Blade of the Northern Lights,Jimmy Hoffa,"/* Events of July 30 */ Who on earth cares what make, model, and color (!) his car was?"
2020-01-22T17:18:54+00:00,937052107,929249860,0,Corkythehornetfan,Eddie Bernice Johnson,/* External links */
2020-06-16T01:54:05+00:00,962788699,957773433,0,GoldRingChip,Eddie Bernice Johnson,date formats per [[MOS:DATEFORMAT]] by [[WP:MOSNUMscript|script]]- Reference edited with [[Wikipedia:ProveIt|ProveIt]]
2020-10-31T05:15:29+00:00,986331907,986315615,0,Herostratus,Jimmy Hoffa,/* Other accounts and speculation */ no need for snark
2020-03-15T16:33:23+00:00,945696858,945555303,0,79.69.227.38,Jimmy Hoffa,
2020-12-05T04:28:22+00:00,992418203,992025633,0,2601:88:8101:E300:C0D:6936:196D:F6EC,Eddie Bernice Johnson,linked state senate district
